substance_id,cid,substance_name,substance_class,source,target_name,gene,species,affinity_type,affinity_nm_raw,ki_nm,reference,pmid,assay_description,endogenous,primary_target
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,D(1A) dopamine receptor,,Rat,Ki,,,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,"Fatty acid-binding protein, liver",,Rat,Ki,531.0,531.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,GABA-A receptor; alpha-1/beta-3/gamma-2,,Human,Ki,31.0,31.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,GABA-A receptor; alpha-2/beta-3/gamma-2,,Human,EC50,35.0,,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,GABA-A receptor; alpha-5/beta-3/gamma-2,,Human,EC50,45.0,,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,GABA-A receptor; alpha-5/beta-3/gamma-2,,Human,IC50,17.0,17.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,GABA-A receptor; alpha-5/beta-3/gamma-2,,Human,Ki,11.0,11.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-1,,Rat,IC50,12.0,12.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-6/beta-3/gamma-2,,Rat,EC50,18000.0,,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2,,Human,Ki,13.0,13.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-2,,Rat,Ki,4.8,4.8,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-2/beta-2/gamma-2,,Human,Ki,20.0,20.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-2/beta-2/gamma-2,,Rat,Ki,20.0,20.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-3,,Human,Ki,17.0,17.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-3,,Rat,Ki,13.9,13.9,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-3/beta-2/gamma-2,,Rat,Ki,14.0,14.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2,,Human,EC50,131.0,,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2,,Human,Ki,15.0,15.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-5,,Rat,Ki,9.8,9.8,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-6,,Human,Ki,,,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/gamma-2,,Human,Ki,,,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Gamma-aminobutyric acid type B receptor subunit 1,,Rat,Ki,18.0,18.0,,,,,
cid:3016,3016,Diazepam,Benzodiazepines,bindingdb,Translocator protein,,Bovine,Ki,0.9,0.9,,,,,
cid:127024,127024,Dichloropane,Substituted_tropanes,pdsp,Dopamine Transporter,SLC6A3,RAT,Ki,0.79,0.79,"DAMAJ MI, et al., 1999",,,,
cid:127024,127024,Dichloropane,Substituted_tropanes,pdsp,5-HT Transporter,SLC6A4,RAT,Ki,3.1,3.1,"DAMAJ MI, et al., 1999",,,,
cid:127024,127024,Dichloropane,Substituted_tropanes,pdsp,Norepinephrine transporter,,RAT,Ki,17.9,17.9,"DAMAJ MI, et al., 1999",,,,
cid:127024,127024,Dichloropane,Substituted_tropanes,pdsp,Dopamine Transporter,SLC6A3,RAT,Ki,0.79,0.79,"Carroll FI, et al., 1995",,,,
cid:127024,127024,Dichloropane,Substituted_tropanes,pdsp,Norepinephrine transporter,,RAT,Ki,17.96,17.96,"Carroll FI, et al., 1995",,,,
cid:127024,127024,Dichloropane,Substituted_tropanes,pdsp,5-HT Transporter,SLC6A4,RAT,Ki,3.13,3.13,"Carroll FI, et al., 1995",,,,
cid:5284543,5284543,Dihydrocodeine,Substituted_morphinans,pdsp,5-HT6,HTR6,MOUSE,Ki,100.0,100.0,"PLASSAT JL, ET AL., 1993",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,62.0,62.0,"Kanba S, et al., 1984",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,14.08,14.08,"Richelson E., 1988",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,RAT,Ki,17.0,17.0,"Tran VT, et al., 1978",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H3,HRH3,HUMAN,Ki,10000.0,10000.0,"Liu C., et al., 2000",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H3,HRH3,HUMAN,Ki,10000.0,10000.0,"Lovenberg, TW  et al., 1999",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H4,HRH4,HUMAN,Ki,10000.0,10000.0,"Liu C., et al., 2000",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,Ki,100.0,100.0,"Bolden C, et al., 1992",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,Ki,120.0,120.0,"Bolden C, et al., 1992",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,Ki,229.0,229.0,"Bolden C, et al., 1992",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,"Cholinergic, muscarinic M4",CHRM4,HUMAN,Ki,112.0,112.0,"Bolden C, et al., 1992",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,"Cholinergic, muscarinic M5",CHRM5,HUMAN,Ki,260.0,260.0,"Bolden C, et al., 1992",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,11.7,11.7,"Booth RG et al., 2002",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,GUINEA PIG,Ki,9.2,9.2,"Booth RG et al., 2002",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,GUINEA PIG,Ki,9.57,9.57,"Booth RG et al., 2002",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,13.5,13.5,"Booth RG et al., 2002",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Adrenergic Alpha,,RAT,Ki,3500.0,3500.0,"U'Prichard DC et al., 1977",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Adrenergic Alpha,,RAT,Ki,3500.0,3500.0,"U'Prichard DC et al., 1977",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,9.57,9.57,"Ghoneim OM, et al., 2006",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,RODENT,Ki,6.1,6.1,"Bucholtz E., et.al.1999",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,IKr,,HUMAN,Ki,27000.0,27000.0,"Suessbrich, H et al., 1996",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,NMDA,,RAT,Ki,18.2,18.2,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,H1,,HUMAN,Ki,12.589254117942,12.589254117942,"Appl, Heidrun.  et. al, 2011",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,15.0,15.0,"Chang, R et., 1978",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,GUINEA PIG,Ki,13.7,13.7,"Chang, R et., 1978",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,RAT,Ki,17.0,17.0,"Chang, R et., 1978",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,HISTAMINE H1,HRH1,HUMAN,Ki,10000.0,10000.0,"Lim HD, et al., 2005",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Norepinephrine transporter,,RAT,Ki,390.0,390.0,"Richelson, E. et, al. 1984",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Serotonin uptake,,RAT,Ki,5100.0,5100.0,"Richelson, E. et, al. 1984",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Dopamine Transporter,SLC6A3,RAT,Ki,1300.0,1300.0,"Richelson, E. et, al. 1984",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,NMDA,,RAT,Ki,18.0,18.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT1A,HTR1A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT1B,HTR1B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT1D,HTR1D,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT1E,HTR1E,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT2A,HTR2A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT2B,HTR2B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT2C,HTR2C,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT3,HTR3A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT5a,HTR5A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT6,HTR6,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,5-HT7,HTR7,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Alpha1A,ADRA1A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Alpha1B,ADRA1B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Alpha1D,ADRA1D,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,Ki,4376.0,4376.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,Ki,3052.0,3052.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Beta1,ADRB1,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Beta2,ADRB2,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,BZP Rat Brain Site,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,adrenergic Beta3,ADRB3,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,D1,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,D2,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,D3,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,D4,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,D5,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,GABA A,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,H1,,HUMAN,Ki,1338.0,1338.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,H2,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,H3,,HUMAN,Ki,1025.0,1025.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,H4,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,DOR,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Kappa Opiate Receptor,,HUMAN,Ki,3899.0,3899.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Mu Opiate Receptor,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Muscarinic M1,,HUMAN,Ki,2649.0,2649.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Muscarinic M2,,HUMAN,Ki,3703.0,3703.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Muscarinic M3,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,pdsp,Muscarinic M4,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,iuphar,H<sub>1</sub> receptor,,Human,pKi,,,7.9,,,False,True
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL2096682,,,IC50,6000.0,6000.0,,,Inhibition of binding of Batrachotoxinin [3H]BTX-B to high affinity sites on voltage dependent sodium channels in a vesi,,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL3943,,,IC50,1.0,1.0,,,Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum,,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL3943,,,IC50,0.001,0.001,,,Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum,,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL240,,,IC50,26915.35,26915.35,,,Inhibition of human Potassium channel HERG expressed in mammalian cells,,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL240,,,IC50,26915.35,26915.35,,,Inhibitory concentration against potassium channel HERG,,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL240,,,IC50,26915.35,26915.35,,,Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique,,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL240,,,IC50,2570.4,2570.4,,,Inhibition of human ERG,,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL220,,,IC50,,,,,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL226,,,IC50,,,,,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL251,,,IC50,,,,,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL256,,,IC50,,,,,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL612545,,,IC50,,,,,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL319,,,IC50,,,,,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL315,,,IC50,,,,,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL223,,,IC50,,,,,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL220,,,Ki,,,,,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL226,,,Ki,,,,,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL251,,,Ki,,,,,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL256,,,Ki,,,,,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL612545,,,Ki,,,,,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL319,,,Ki,,,,,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL315,,,Ki,,,,,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL223,,,Ki,,,,,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL1867,,,Ki,,,,,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL1942,,,Ki,,,,,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL1916,,,Ki,,,,,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL213,,,Ki,,,,,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL210,,,Ki,,,,,DRUGMATRIX: Adrenergic beta2 radioligand binding (ligand: [3H] CGP-12177),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL246,,,Ki,,,,,DRUGMATRIX: Adrenergic beta3 radioligand binding (ligand: [125I] Cyanopindolol),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL222,,,Ki,3513.0,3513.0,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),,
cid:3100,3100,Diphenhydramine,Ethanolamine,chembl,CHEMBL3943,,,Kd,11.75,,,,Antagonist activity at H1R in guinea pig ileum assessed as inhibition of histamine-induced muscle contraction after 15 m,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,ATP-binding cassette sub-family C member 2,,Human,IC50,,,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,ATP-binding cassette sub-family C member 4,,Human,IC50,,,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Bile salt export pump,,Human,IC50,,,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Cytochrome P450 2J2,,Human,IC50,,,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Histamine H1 receptor,,Human,Ki,11.7,11.7,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Histamine H1 receptor,,Rat,Ki,17.0,17.0,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Histamine H3 receptor,,Human,Ki,,,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Histamine H4 receptor,,Human,IC50,11000.0,11000.0,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Histamine H4 receptor,,Human,Ki,,,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Muscarinic acetylcholine receptor M1,,Human,Ki,100.0,100.0,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Muscarinic acetylcholine receptor M4,,Human,Ki,112.0,112.0,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Sodium channel protein type 5 subunit alpha,,Human,IC50,41000.0,41000.0,,,,,
cid:3100,3100,Diphenhydramine,Ethanolamine,bindingdb,Solute carrier family 22 member 1,,Rat,IC50,24000.0,24000.0,,,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT1A,HTR1A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT1B,HTR1B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT1D,HTR1D,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT1E,HTR1E,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT2A,HTR2A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT2B,HTR2B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT3,HTR3A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT5a,HTR5A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT6,HTR6,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,5-HT7,HTR7,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,adrenergic Alpha1A,ADRA1A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,adrenergic Alpha1B,ADRA1B,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,adrenergic Alpha1D,ADRA1D,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,Ki,4376.0,4376.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,Ki,3052.0,3052.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,Beta 1,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,Beta 2,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,Beta 3,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,BZP Rat Brain Site,,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,DOPAMINE D1,DRD1,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,DOPAMINE D2,DRD2,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,DOPAMINE D3,DRD3,RAT,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
cid:206666,206666,Diphenidine,Diarylethylamines,pdsp,DOPAMINE D4,DRD4,HUMAN,Ki,10000.0,10000.0,"Wallach, Jason, et. al. 2016",,,,
